"0099699","Green Card (1990)"
"0052948","Journey to the Center of the Earth (1959)"
"0086087","Pauline at the Beach (Pauline à la Plage) (1983)"
"0178868","Ringu (Ring) (1998)"
"0096028","Salaam Bombay! (1988)"
"0065054","Sweet Charity (1969)"
"0103036","Talent for the Game (1991)"
"0285462","Boat Trip (2003)"
"0285531","Dreamcatcher (2003)"
"0323642","Piglet's Big Movie (2003)"
"0264150","View from the Top (2003)"
"0028597","Awful Truth, The (1937)"
"0264395","Basic (2003)"
"0298814","Core, The (2003)"
"0325537","Head of State (2003)"
"0286788","What a Girl Wants (2003)"
"0283897","Assassination Tango (2002)"
"0316188","Raising Victor Vargas (2002)"
"0334416","Stevie (2002)"
"0100998","Akira Kurosawa's Dreams (Dreams) (1990)"
"0070460","Day for Night (La Nuit Américaine) (1973)"
"0042593","In a Lonely Place (1950)"
"0281820","Good Thief, The (2002)"
"0266465","Man Apart, A (2003)"
"0183649","Phone Booth (2002)"
"0275277","Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)"
"0304328","Levity (2003)"
"0311519","Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
"0305224","Anger Management (2003)"
"0280477","Better Luck Tomorrow (2002)"
"0297144","Ghosts of the Abyss (2003)"
"0251736","House of 1000 Corpses (2003)"
"0300140","Lilya 4-Ever (Lilja 4-ever) (2002)"
"0245803","Bulletproof Monk (2003)"
"0323572","Chasing Papi (a.k.a. Papi Chulo) (2003)"
"0310281","Mighty Wind, A (2003)"
"0311289","Holes (2003)"
"0328099","Malibu's Most Wanted (2003)"
"0301727","Winged Migration (Peuple migrateur, Le) (2001)"
"0236027","Flickering Lights (Blinkende lygter) (2000)"
"0067800","Straw Dogs (1971)"
"0050177","Beginning of the End (1957)"
"0066769","Andromeda Strain, The (1971)"
"0060390","Fahrenheit 451 (1966)"
"0327920","I Am Trying to Break Your Heart (2002)"
"0091396","Legal Eagles (1986)"
"0095613","Memories of Me (1988)"
"0100611","Sibling Rivalry (1990)"
"0108442","Undercover Blues (1993)"
"0092214","Wildcats (1986)"
"0078504","Wiz, The (1978)"
"0102465","My Father the Hero (Mon père, ce héros.) (1991)"
"0102849","Scenes from a Mall (1991)"
"0310910","Confidence (2003)"
"0309698","Identity (2003)"
"0311110","It Runs in the Family (2003)"
"0342275","Decade Under the Influence, A (2003)"
"0252684","Manic (2001)"
"0274711","People I Know (2002)"
"0334405","Spellbound (2002)"
"0306841","Lizzie McGuire Movie, The (2003)"
"0290334","X2: X-Men United (2003)"
"0290145","Blue Car (2002)"
"0118926","Dancer Upstairs, The (2002)"
"0317226","Marooned in Iraq (Gomgashtei dar Aragh) (2002)"
"0285861","Owning Mahowny (2003)"
"0317303","Daddy Day Care (2003)"
"0301414","Man on the Train (Homme du train, L') (2002)"
"0308878","Shape of Things, The (2003)"
"0250067","Trip, The (2002)"
"0237993","101 Reykjavik (101 Reykjavík) (2000)"
"0088915","Chorus Line, A (1985)"
"0086946","Beat Street (1984)"
"0086999","Breakin' 2: Electric Boogaloo (1984)"
"0086998","Breakin' (1984)"
"0092067","Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)"
"0049314","High Society (1956)"
"0045963","Kiss Me Kate (1953)"
"0234215","Matrix Reloaded, The (2003)"
"0309530","Down with Love (2003)"
"0281724","Cinemania (2002)"
"0283900","Spanish Apartment, The (L'auberge espagnole) (2002)"
"0347791","Pokémon Heroes (2003)"
"0315327","Bruce Almighty (2003)"
"0314786","In-Laws, The (2003)"
"0304081","Gigantic (A Tale of Two Johns) (2002)"
"0286516","Respiro (2002)"
"0266543","Finding Nemo (2003)"
"0317740","Italian Job, The (2003)"
"0295700","Wrong Turn (2003)"
"0342172","Capturing the Friedmans (2003)"
"0332639","Together (Han ni Zai Yiki) (2002)"
"0322259","2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
"0298228","Whale Rider (2002)"
"0060748","Nevada Smith (1966)"
"0101020","Once a Thief (Zong heng si hai) (1991)"
"0050972","Silk Stockings (1957)"
"0069895","Crazies, The (a.k.a. Code Name: Trixie) (1973)"
"0307197","Murder on a Sunday Morning (Un coupable idéal) (2001)"
"0178022","Siam Sunset (1999)"
"0043067","Treasure Island (1950)"
"0061170","Walk, Don't Run (1966)"
"0071143","Animals are Beautiful People (1974)"
"0074281","Car Wash (1976)"
"0031225","Destry Rides Again (1939)"
"0093267","Intervista (1987)"
"0104743","Live Wire (1992)"
"0059711","Shenandoah (1965)"
"0102603","Oscar (1991)"
"0120142","6th Man, The (Sixth Man, The) (1997)"
"0066279","Railway Children, The (1970)"
"0065134","Two Mules for Sister Sara (1970)"
"0043137","Winchester '73 (1950)"
"0019760","Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)"
"0037954","Objective, Burma! (1945)"
"0108330","This Boy's Life (1993)"
"0101410","Barton Fink (1991)"
"0103791","Belle époque (1992)"
"0059183","Flight of the Phoenix, The (1965)"
"0053841","From the Terrace (1960)"
"0051878","Long, Hot Summer, The (1958)"
"0025456","Man of Aran (1934)"
"0100211","Music Box (1989)"
"0057427","Trial, The (Procès, Le) (1962)"
"0054428","Unforgiven, The (1960)"
"0119215","Good Burger (1997)"
"0076240","Jubilee (1977)"
"0102456","Mississippi Masala (1991)"
"0102900","Shattered (1991)"
"0036377","Song of Bernadette, The (1943)"
"0062362","Thoroughly Modern Millie (1967)"
"0329028","Dumb and Dumberer: When Harry Met Lloyd (2003)"
"0339034","From Justin to Kelly (2003)"
"0329717","Hollywood Homicide (2003)"
"0318283","Alex and Emma (2003)"
"0289043","28 Days Later (2002)"
"0305357","Charlie's Angels: Full Throttle (2003)"
"0286635","Fulltime Killer (Chuen jik sat sau) (2001)"
"0071141","Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)"
"0106447","Bodies, Rest & Motion (1993)"
"0056415","Ring of Terror (1962)"
"0029808","You Only Live Once (1937)"
"0048947","Anastasia (1956)"
"0103747","Babe, The (1992)"
"0104926","Mr. Baseball (1992)"
"0045125","Scaramouche (1952)"
"0066402","Start the Revolution Without Me (1970)"
"0074811","Tenant, The (Locataire, Le) (1976)"
"0069495","What's Up, Doc? (1972)"
"0286716","Hulk (2003)"
"0333780","Legally Blonde 2: Red, White & Blonde (2003)"
"0165982","Sinbad: Legend of the Seven Seas (2003)"
"0181852","Terminator 3: Rise of the Machines (2003)"
"0324133","Swimming Pool (2003)"
"0325980","Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
"0311429","League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
"0308476","Cuckoo, The (Kukushka) (2002)"
"0300015","I Capture the Castle (2003)"
"0322659","Northfork (2003)"
"0172156","Bad Boys II (2003)"
"0319524","How to Deal (2003)"
"0274166","Johnny English (2003)"
"0284850","Anarchist Cookbook, The (2002)"
"0301199","Dirty Pretty Things (2002)"
"0322725","Embalmer, The (Imbalsamatore, L') (2002)"
"0280696","Garage Days (2002)"
"0113533","Born to Be Wild (1995)"
"0101635","Curly Sue (1991)"
"0110364","Little Giants (1994)"
"0100053","Loose Cannons (1990)"
"0053084","Mouse That Roared, The (1959)"
"0319829","Masked & Anonymous (2003)"
"0325703","Lara Croft Tomb Raider: The Cradle of Life (2003)"
"0329575","Seabiscuit (2003)"
"0338459","Spy Kids 3-D: Game Over (2003)"
"0252299","Buffalo Soldiers (2001)"
"0342167","Camp (2003)"
"0319769","Mondays in the Sun (Lunes al sol, Los) (2002)"
"0286947","Scorched (2003)"
"0068240","Avanti! (1972)"
"0101831","Eve of Destruction (1991)"
"0102202","Kickboxer 2: The Road Back (1991)"
"0058265","Kiss Me, Stupid (1964)"
"0055256","One, Two, Three (1961)"
"0066249","Private Life of Sherlock Holmes, The (1970)"
"0089901","Remo Williams: The Adventure Begins (1985)"
"0094764","Blood of Heroes, The (Salute of the Jugger, The) (1989)"
"0061177","What's Up, Tiger Lily? (1966)"
"0328828","American Wedding (American Pie 3) (2003)"
"0299930","Gigli (2003)"
"0283883","And Now... Ladies and Gentlemen... (2002)"
"0318411","Magdalene Sisters, The (2002)"
"0314630","Secret Lives of Dentists, The (2002)"
"0322330","Freaky Friday (2003)"
"0257076","S.W.A.T. (2003)"
"0306734","Divorce, Le (2003)"
"0310149","Princess Blade, The (Shura Yukihime) (2001)"
"0308508","Step Into Liquid (2002)"
"0039335","Double Life, A (1947)"
"0061132","Hawks and Sparrows (Uccellacci e Uccellini) (1966)"
"0058715","Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
"0045274","Umberto D. (1952)"
"0103888","Brother's Keeper (1992)"
"0099819","I Love You to Death (1990)"
"0329101","Freddy vs. Jason (2003)"
"0338077","Grind (2003)"
"0316356","Open Range (2003)"
"0286112","Shaolin Soccer (Siu lam juk kau) (2001)"
"0263757","Uptown Girls (2003)"
"0305206","American Splendor (2003)"
"0313911","Agent Cody Banks (2003)"
"0109369","Camp Nowhere (1994)"
"0087425","Hot Dog... The Movie (1984)"
"0045888","House of Wax (1953)"
"0107504","Man's Best Friend (1993)"
"0090103","Sure Thing, The (1985)"
"0086525","Valley Girl (1983)"
"0062467","Wait Until Dark (1967)"
"0046438","Tokyo Story (Tôkyô monogatari) (1953)"
"0091830","Green Ray, The (Rayon vert, Le) (1986)"
"0066434","THX 1138 (1971)"
"0041546","Kind Hearts and Coronets (1949)"
"0057215","Atragon (Kaitei Gunkan) (1963)"
"0051381","Attack of the Puppet People (1958)"
"0078721","10 (1979)"
"0100814","Tremors (1990)"
"0040725","Red Shoes, The (1948)"
"0057413","Pink Panther, The (1963)"
"0075066","Pink Panther Strikes Again, The (1976)"
"0088944","Commando (1985)"
"0079073","Dracula (1979)"
"0068361","Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
"0120472","Waco: The Rules of Engagement (1997)"
"0235060","Road Home, The (Wo de fu qin mu qin) (1999)"
"0044741","Ikiru (1952)"
"0287969","Comic Book Villains (2002)"
"0099040","Angel at My Table, An (1990)"
"0099731","Handmaid's Tale, The (1990)"
"0308808","Revolution OS (2001)"
"0067445","Death in Venice (Morte a Venezia) (1971)"
"0288045","Medallion, The (2003)"
"0270980","My Boss's Daughter (2003)"
"0286476","Autumn Spring (Babí léto) (2001)"
"0357470","Battle of Shaker Heights, The (2003)"
"0243232","Dust (2001)"
"0271211","Stoked: The Rise and Fall of Gator (2002)"
"0301470","Jeepers Creepers 2 (2003)"
"0303785","Bollywood/Hollywood (2002)"
"0301684","Once Upon a Time in the Midlands (2002)"
"0325258","Dickie Roberts: Former Child Star (2003)"
"0320244","Party Monster (2003)"
"0260414","Taking Sides (2001)"
"0303816","Cabin Fever (2002)"
"0325805","Matchstick Men (2003)"
"0285823","Once Upon a Time in Mexico (2003)"
"0246592","Dummy (2002)"
"0335266","Lost in Translation (2003)"
"0291350","Millennium Actress (Sennen joyû) (2001)"
"0103957","Children of the Night (1991)"
"0089222","Gotcha! (1985)"
"0104647","Kuffs (1992)"
"0103285","Once Upon a Time in China (Wong Fei Hung) (1991)"
"0105839","Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)"
"0108592","Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)"
"0070510","Paper Moon (1973)"
"0088993","Day of the Dead (1985)"
"0064418","Hello, Dolly! (1969)"
"0104850","Memoirs of an Invisible Man (1992)"
"0089730","Once Bitten (1985)"
"0075261","Squirm (1976)"
"0078908","Brood, The (1979)"
"0313792","Anything Else (2003)"
"0331468","Cold Creek Manor (2003)"
"0191133","Fighting Temptations, The (2003)"
"0327137","Secondhand Lions (2003)"
"0320691","Underworld (2003)"
"0281686","Bubba Ho-tep (2002)"
"0310154","In This World (2002)"
"0266489","Duplex (2003)"
"0327850","Rundown, The (2003)"
"0328589","Under the Tuscan Sun (2003)"
"0309820","Luther (2003)"
"0330602","Mambo Italiano (2003)"
"0314412","My Life Without Me (2003)"
"0318202","To Be and to Have (Être et avoir) (2002)"
"0286244","Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
"0086541","Videodrome (1983)"
"0284262","Life and Debt (2001)"
"0282674","Lagaan: Once Upon a Time in India (2001)"
"0055031","Judgment at Nuremberg (1961)"
"0103882","Brief History of Time, A (1991)"
"0097728","Leningrad Cowboys Go America (1989)"
"0031885","Rules of the Game, The (La règle du jeu) (1939)"
"0047472","Seven Brides for Seven Brothers (1954)"
"0089424","Kiss of the Spider Woman (1985)"
"0074119","All the President's Men (1976)"
"0109129","Angie (1994)"
"0115561","Apartment, The (Appartement, L') (1996)"
"0267287","Avalon (2001)"
"0092603","Babette's Feast (Babettes gæstebud) (1987)"
"0103786","Beethoven (1992)"
"0106375","Beethoven's 2nd (1993)"
"0101507","Boyz N the Hood (1991)"
"0101516","Bugsy (1991)"
"0074256","Bugsy Malone (1976)"
"0090859","Cobra (1986)"
"0087909","Phenomena (a.k.a. Creepers) (1985)"
"0088967","Crimewave (1985)"
"0085959","Monty Python's The Meaning of Life (1983)"
"0065207","Where Eagles Dare (1968)"
"0088272","Tightrope (1984)"
"0102945","Sleeping with the Enemy (1991)"
"0110759","PCU (1994)"
"0100514","Rookie, The (1990)"
"0087062","City Heat (1984)"
"0094138","Three O'Clock High (1987)"
"0100928","White Hunter, Black Heart (1990)"
"0091251","Come and See (Idi i smotri) (1985)"
"0210070","Ginger Snaps (2000)"
"0079576","More American Graffiti (1979)"
"0110169","It's Pat (1994)"
"0102768","Regarding Henry (1991)"
"0082000","Alien Contamination (1980)"
"0053593","Amazing Transparent Man, The (1960)"
"0031593","Love Affair (1939)"
"0066344","Scrooge (1970)"
"0104695","Leap of Faith (1992)"
"0104321","Gas, Food, Lodging (1992)"
"0061809","In Cold Blood (1967)"
"0092717","Campus Man (1987)"
"0035575","Yankee Doodle Dandy (1942)"
"0107692","Ninja Scroll (Jûbei ninpûchô) (1995)"
"0056291","Knife in the Water (Nóz w wodzie) (1962)"
"0102460","Mobsters (1991)"
"0313443","Out of Time (2003)"
"0332379","School of Rock (2003)"
"0340377","Station Agent, The (2003)"
"0335563","Wonderland (2003)"
"0340468","Bus 174 (Ônibus 174) (2002)"
"0327056","Mystic River (2003)"
"0317676","House of the Dead, The (2003)"
"0138524","Intolerable Cruelty (2003)"
"0266697","Kill Bill: Vol. 1 (2003)"
"0313542","Runaway Jury (2003)"
"0324216","Texas Chainsaw Massacre, The (2003)"
"0311648","Pieces of April (2003)"
"0339579","Returner (Ritaanaa) (2002)"
"0325055","Sylvia (2003)"
"0312549","Veronica Guerin (2003)"
"0199626","In the Cut (2003)"
"0294357","Beyond Borders (2003)"
"0316465","Radio (2003)"
"0306047","Scary Movie 3 (2003)"
"0328880","Brother Bear (2003)"
"0363589","Elephant (2003)"
"0064505","Italian Job, The (1969)"
"0313670","Sweet Sixteen (2002)"
"0092532","Alien from L.A. (1988)"
"0165832","Interstate 60 (2002)"
"0325655","Eye, The (Gin gwai) (Jian gui) (2002)"
"0038661","Jolson Story, The (1946)"
"0034409","You'll Never Get Rich (1941)"
"0048956","Unvanquished, The (Aparajito) (1957)"
"0065531","Cercle Rouge, Le (Red Circle, The) (1970)"
"0308383","Human Stain, The (2003)"
"0323944","Shattered Glass (2003)"
"0242653","Matrix Revolutions, The (2003)"
"0363510","Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
"0319343","Elf (2003)"
"0379713","Billabong Odyssey (2003)"
"0155722","Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)"
"0314331","Love Actually (2003)"
"0101862","Father of the Bride (1991)"
"0373175","My Architect: A Son's Journey (2003)"
"0318155","Looney Tunes: Back in Action (2003)"
"0311113","Master and Commander: The Far Side of the World (2003)"
"0343121","Tupac: Resurrection (2003)"
"0321442","Big Empty, The (2003)"
"0338188","Missing, The (2003)"
"0312528","Cat in the Hat, The (2003)"
"0348836","Gothika (2003)"
"0315733","21 Grams (2003)"
"0338135","Barbarian Invasions, The (Les invasions barbares) (2003)"
"0307987","Bad Santa (2003)"
"0338094","Haunted Mansion, The (2003)"
"0300556","Timeline (2003)"
"0104237","Damage (Fatale) (1992)"
"0334029","OT: Our Town (2002)"
"0293088","Devil's Playground (2002)"
"0312848","Journeys with George (2002)"
"0099365","Darkman (1990)"
"0037635","Dead of Night (1945)"
"0085426","Dernier Combat, Le (Last Battle, The) (1983)"
"0050307","Desk Set (1957)"
"0101829","Europa (Zentropa) (1991)"
"0104265","Final Analysis (1992)"
"0099615","Freshman, The (1990)"
"0119167","Funny Games (1997)"
"0102943","Slacker (1991)"
"0086567","WarGames (1983)"
"0048452","Ordet (Word, The) (1955)"
"0043686","Forbidden Games (Jeux interdits) (1952)"
"0036969","Jane Eyre (1944)"
"0027075","Tale of Two Cities, A (1935)"
"0019254","Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
"0016641","Ben-Hur: A Tale of the Christ (1925)"
"0010323","Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
"0085615","Gorky Park (1983)"
"0079240","The Great Train Robbery (1978)"
"0109951","Guarding Tess (1994)"
"0091167","Hannah and Her Sisters (1986)"
"0102004","Hard Way, The (1991)"
"0102034","Highlander II: The Quickening (1991)"
"0104427","Hoffa (1992)"
"0107148","House of Cards (1993)"
"0104452","Housesitter (1992)"
"0102070","Hudson Hawk (1991)"
"0077745","Invasion of the Body Snatchers (1978)"
"0099938","Kindergarten Cop (1990)"
"0102216","King Ralph (1991)"
"0102266","Last Boy Scout, The (1991)"
"0070849","Last Tango in Paris (Ultimo tango a Parigi) (1972)"
"0104756","Lorenzo's Oil (1992)"
"0101316","Lover, The (Amant, L') (1992)"
"0100201","Mr. Destiny (1990)"
"0048424","Night of the Hunter, The (1955)"
"0102598","Only the Lonely (1991)"
"0093692","Over the Top (1987)"
"0105104","Passenger 57 (1992)"
"0100404","Presumed Innocent (1990)"
"0093793","Project X (1987)"
"0102721","Proof (1991)"
"0266308","Battle Royale (Batoru rowaiaru) (2000)"
"0107156","Wedding Banquet, The (Xi yan) (1993)"
"0073650","Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
"0102443","Midnight Clear, A (1992)"
"0094072","Summer School (1987)"
"0090022","Silverado (1985)"
"0100449","Quick Change (1990)"
"0105211","Radio Flyer (1992)"
"0107927","Real McCoy, The (1993)"
"0100485","Revenge (1990)"
"0093936","Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)"
"0150662","Show Me Love (Fucking Åmål) (1998)"
"0090142","Teen Wolf (1985)"
"0103030","High Heels (Tacones lejanos) (1991)"
"0210358","Things You Can Tell Just by Looking at Her (2000)"
"0090180","To Live and Die in L.A. (1985)"
"0111477","Trapped in Paradise (1994)"
"0100935","Wild at Heart (1990)"
"0100944","Witches, The (1990)"
"0094332","Witches of Eastwick, The (1987)"
"0090350","Year of the Dragon (1985)"
"0119807","Nothing to Lose (1997)"
"0024025","Flying Down to Rio (1933)"
"0027630","Follow the Fleet (1936)"
"0059903","What's New, Pussycat (1965)"
"0027948","Mary of Scotland (1936)"
"0026942","Roberta (1935)"
"0041594","Little Women (1949)"
"0028333","Swing Time (1936)"
"0022286","Public Enemy, The (1931)"
"0026714","Midsummer Night's Dream, A (1935)"
"0039566","Life with Father (1947)"
"0037120","National Velvet (1944)"
"0070239","Jesus Christ Superstar (1973)"
"0031210","Dark Victory (1939)"
"0055798","Birdman of Alcatraz (1962)"
"0068182","Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
"0038348","Beauty and the Beast (La belle et la bête) (1946)"
"0004972","Birth of a Nation, The (1915)"
"0059229","Juliet of the Spirits (Giulietta degli spiriti) (1965)"
"0067372","Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)"
"0040724","Red River (1948)"
"0072417","Woman Under the Influence, A (1974)"
"0031971","Stagecoach (1939)"
"0058586","Shot in the Dark, A (1964)"
"0015163","Navigator, The (1924)"
"0049096","Court Jester, The (1956)"
"0062765","Bullitt (1968)"
"0030287","Jezebel (1938)"
"0031455","Hunchback of Notre Dame, The (1939)"
"0024034","42nd Street (1933)"
"0056575","That Touch of Mink (1962)"
"0090110","Sweet Dreams (1985)"
"0069097","Play It Again, Sam (1972)"
"0058571","Send Me No Flowers (1964)"
"0030637","Pygmalion (1938)"
"0087892","Passage to India, A (1984)"
"0053146","Black Orpheus (Orfeu Negro) (1959)"
"0071129","Amarcord (1973)"
"0299977","Hero (Ying xiong) (2002)"
"0023027","Horse Feathers (1932)"
"0026071","Anna Karenina (1935)"
"0071524","Front Page, The (1974)"
"0307385","Rivers and Tides (2001)"
"0087544","Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)"
"0101745","Doc Hollywood (1991)"
"0092925","Dragnet (1987)"
"0100087","Madhouse (1990)"
"0078723","1941 (1979)"
"0077578","Foul Play (1978)"
"0108656","Crime Story (Zhong an zu) (1993)"
"0114086","Beyond the Clouds (Al di là delle nuvole) (1996)"
"0059043","Collector, The (1965)"
"0073582","Deep Red (Profondo rosso) (1975)"
"0046911","Diabolique (Les diaboliques) (1955)"
"0107387","Leprechaun (1993)"
"0093207","Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)"
"0041090","Adam's Rib (1949)"
"0060908","King of Hearts (1966)"
"0102511","Naked Lunch (1991)"
"0214730","Grass (1999)"
"0156096","Spring Forward (1999)"
"0102818","Run (1991)"
"0053320","Summer Place, A (1959)"
"0026778","Night at the Opera, A (1935)"
"0087280","Element of Crime, The (Forbrydelsens Element) (1984)"
"0318374","Cooler, The (2003)"
"0298845","In America (2002)"
"0342804","My Flesh and Blood (2003)"
"0322589","Honey (2003)"
"0325710","Last Samurai, The (2003)"
"0319061","Big Fish (2003)"
"0337741","Something's Gotta Give (2003)"
"0338466","Stuck on You (2003)"
"0335119","Girl with a Pearl Earring (2003)"
"0167260","Lord of the Rings: The Return of the King, The (2003)"
"0304415","Mona Lisa Smile (2003)"
"0337909","Calendar Girls (2003)"
"0317910","Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
"0315983","House of Sand and Fog (2003)"
"0340855","Monster (2003)"
"0349205","Cheaper by the Dozen (2003)"
"0159365","Cold Mountain (2003)"
"0338337","Paycheck (2003)"
"0316396","Peter Pan (2003)"
"0335013","Company, The (2003)"
"0304229","Japanese Story (2003)"
"0360139","Chasing Liberty (2004)"
"0364930","Aileen: Life and Death of a Serial Killer (2003)"
"0343135","Along Came Polly (2004)"
"0329691","Torque (2004)"
"0371280","Crimson Gold (Talaye sorgh) (2003)"
"0368913","Osama (2003)"
"0071577","Great Gatsby, The (1974)"
"0104181","Wuthering Heights (1992)"
"0059712","Ship of Fools (1965)"
"0061089","This Property is Condemned (1966)"
"0065911","Jane Eyre (1970)"
"0103827","Blame It on the Bellboy (1992)"
"0107750","Only the Strong (1993)"
"0098987","Adventures of Ford Fairlane, The (1990)"
"0222812","Beyond Re-Animator (2003)"
"0073906","Wind and the Lion, The (1975)"
"0050706","Mon Oncle (My Uncle) (1958)"
"0033553","Dr. Jekyll and Mr. Hyde (1941)"
"0046487","M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)"
"0043915","People Will Talk (1951)"
"0041498","I Was a Male War Bride (1949)"
"0037382","To Have and Have Not (1944)"
"0033717","High Sierra (1941)"
"0039302","Dark Passage (1947)"
"0036244","Ox-Bow Incident, The (1943)"
"0033149","They Drive by Night (1940)"
"0028346","Reefer Madness (a.k.a. Tell Your Children) (1938)"
"0042369","D.O.A. (1950)"
"0076578","Pumping Iron (1977)"
"0104009","Cool World (1992)"
"0047528","Strada, La (1954)"
"0296042","Ichi the Killer (Koroshiya 1) (2001)"
"0072730","Boy and His Dog, A (1975)"
"0052080","Ashes and Diamonds (Popiól i diament) (1958)"
"0006864","Intolerance: Love's Struggle Throughout the Ages (1916)"
"0054393","Tormented (1960)"
"0062803","Chitty Chitty Bang Bang (1968)"
"0290879","Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)"
"0105810","Where the Day Takes You (1992)"
"0289879","The Butterfly Effect (2004)"
"0335559","Win a Date with Tad Hamilton! (2004)"
"0379557","Touching the Void (2003)"
"0315824","Big Bounce, The (2004)"
"0314498","Perfect Score, The (2004)"
"0365957","You Got Served (2004)"
"0345551","Latter Days (2003)"
"0337579","Barbershop 2: Back in Business (2004)"
"0337917","Catch That Kid (2004)"
"0349825","Miracle (2004)"
"0234940","An Amazing Couple (2002)"
"0309987","Dreamers, The (2003)"
"0307109","Lost Skeleton of Cadavra, The (2002)"
"0245943","Hip Hop Witch, Da (2000)"
"0328538","Thirteen (2003)"
"0086955","Best Defense (1984)"
"0343660","50 First Dates (2004)"
"0361925","Welcome to Mooseport (2004)"
"0323872","Kitchen Stories (Salmer fra kjøkkenet) (2003)"
"0329388","Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)"
"0042619","Diary of a Country Priest (Journal d'un curé de campagne) (1951)"
"0015400","Thief of Bagdad, The (1924)"
"0052738","The Diary of Anne Frank (1959)"
"0074121","Allegro non troppo (1977)"
"0090738","Black Widow (1987)"
"0221344","Herod's Law (Ley de Herodes, La) (2000)"
"0089153","Flesh & Blood (1985)"
"0089421","King Solomon's Mines (1985)"
"0091828","Raw Deal (1986)"
"0031385","Goodbye, Mr. Chips (1939)"
"0060420","Follow Me, Boys! (1966)"
"0312329","Against the Ropes (2004)"
"0361467","Confessions of a Teenage Drama Queen (2004)"
"0356150","EuroTrip (2004)"
"0335345","Passion of the Christ, The (2004)"
"0331953","Club Dread (2004)"
"0338096","Dirty Dancing: Havana Nights (2004)"
"0315297","Twisted (2004)"
"0301357","Good bye, Lenin! (2003)"
"0317648","Hidalgo (2004)"
"0335438","Starsky & Hutch (2004)"
"0258816","Reckoning, The (2004)"
"0060827","Persona (1966)"
"0064793","Passion of Anna, The (Passion, En) (1969)"
"0035753","Corbeau, Le (Raven, The) (1943)"
"0046187","Pickup on South Street (1953)"
"0064118","Damned, The (La Caduta degli dei) (1969)"
"0089393","Just One of the Guys (1985)"
"0056704","Wrong Arm of the Law, The (1963)"
"0358349","Agent Cody Banks 2: Destination London (2004)"
"0265208","Girl Next Door, The (2004)"
"0363988","Secret Window (2004)"
"0360009","Spartan (2004)"
"0317842","Broken Wings (Knafayim Shvurot) (2002)"
"0329767","Wilbur Wants to Kill Himself (2002)"
"0107473","Mad Dog and Glory (1993)"
"0050839","Peyton Place (1957)"
"0363547","Dawn of the Dead (2004)"
"0338013","Eternal Sunshine of the Spotless Mind (2004)"
"0364045","Taking Lives (2004)"
"0332658","Intermission (2003)"
"0300051","Jersey Girl (2004)"
"0335245","Ladykillers, The (2004)"
"0354766","Never Die Alone (2004)"
"0331632","Scooby-Doo 2: Monsters Unleashed (2004)"
"0276919","Dogville (2003)"
"0277941","Ned Kelly (2003)"
"0167190","Hellboy (2004)"
"0337697","Prince & Me, The (2004)"
"0351977","Walking Tall (2004)"
"0301976","United States of Leland, The (2003)"
"0318974","The Alamo (2004)"
"0327679","Ella Enchanted (2004)"
"0327247","Whole Ten Yards, The (2004)"
"0326977","I'm Not Scared (Io non ho paura) (2003)"
"0049833","Ten Commandments, The (1956)"
"0077402","Dawn of the Dead (1978)"
"0307351","Prey for Rock & Roll (2003)"
"0059797","Those Magnificent Men in Their Flying Machines (1965)"
"0042327","Cheaper by the Dozen (1950)"
"0070644","Scenes From a Marriage (Scener ur ett äktenskap) (1973)"
"0093582","Munchies (1987)"
"0079219","Going in Style (1979)"
"0088680","After Hours (1985)"
"0378194","Kill Bill: Vol. 2 (2004)"
"0330793","Punisher, The (2004)"
"0380615","Paper Clips (2004)"
"0308488","This So-Called Disaster (2003)"
